site_id,timestamp,grid_status,electricity_price,tariff_type,battery_soc_pct,battery_soh_pct,battery_voltage,battery_status,generator_state,generator_power_kw,fuel_level_l,fuel_consumption_lph,solar_power_kw,solar_irradiance,load_kw,traffic_load_pct,qos_score,temperature,humidity,alarm_codes,incident_label,recommended_source,reason,source,schema_valid,stale_data_flag,record_id,scenario_id
RWP-029,2026-07-04T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.47,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.636,6.45,98.06,32.0,69.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,bb76d8a7-8e79-41fe-a55c-63800a15bbd0,normal_operation
RWP-029,2026-07-04T01:00:00+00:00,Up,39.0,Normal,100.0,94.47,54.0,Idle,Off,0.0,141.2,0.0,0.033,4.0,11.596,23.13,93.06,29.5,66.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,0ca9c064-ca4c-4603-ae14-c46784289c18,normal_operation
RWP-029,2026-07-04T02:00:00+00:00,Up,39.0,Normal,100.0,94.47,54.0,Idle,Off,0.0,141.2,0.0,1.221,151.0,11.648,33.2,90.04,37.2,60.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,67f25730-2743-495e-9d8e-a0eda11abe8d,normal_operation
RWP-029,2026-07-04T03:00:00+00:00,Down,39.0,Normal,73.15,94.46,51.32,Discharging,Off,0.0,141.2,0.0,2.634,323.5,11.655,48.63,65.41,35.5,54.0,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 73%) — supplying load from battery, no generator start required",Synthetic,True,False,58355660-8287-485e-b2c9-6036d93da449,short_outage
RWP-029,2026-07-04T04:00:00+00:00,Down,39.0,Normal,46.39,94.45,48.64,Discharging,Off,0.0,141.2,0.0,3.408,419.0,12.399,69.47,59.16,35.8,53.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 46%) — supplying load from battery, no generator start required",Synthetic,True,False,d1ce1dbe-fed2-452b-b90c-10a692dc040c,short_outage
RWP-029,2026-07-04T05:00:00+00:00,Up,39.0,Normal,74.67,94.44,51.47,Charging,Off,0.0,141.2,0.0,4.057,503.1,12.287,82.72,75.18,37.8,62.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,21cde2c6-63be-4fef-a9a7-9c473b5f85d6,normal_operation
RWP-029,2026-07-04T06:00:00+00:00,Unstable,39.0,Normal,49.25,94.43,48.93,Discharging,Off,0.0,141.2,0.0,4.646,577.5,13.184,82.62,55.21,38.4,57.0,NONE,None,Battery,Grid unstable — bridging on battery to protect equipment from voltage/frequency excursions (SoC 49%),Synthetic,True,False,15d4bb6b-174c-47bb-ba4a-1201ccff63f9,normal_operation
RWP-029,2026-07-04T07:00:00+00:00,Up,39.0,Normal,77.53,94.42,51.75,Charging,Off,0.0,141.2,0.0,5.34,654.7,11.7,81.53,75.54,35.1,59.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,eb552225-3b8b-41d5-894c-51405b5ad638,normal_operation
RWP-029,2026-07-04T08:00:00+00:00,Up,39.0,Normal,100.0,94.41,54.0,Charging,Off,0.0,141.2,0.0,5.089,626.8,11.966,85.89,74.23,36.2,66.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,d4b5d572-396d-49fa-b65b-923bd504c88d,normal_operation
RWP-029,2026-07-04T09:00:00+00:00,Up,39.0,Normal,100.0,94.41,54.0,Idle,Off,0.0,141.2,0.0,5.013,612.0,11.686,91.11,72.67,34.1,66.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,b5350a0a-f1e1-4b2e-be91-e3b9b61d75ee,normal_operation
RWP-029,2026-07-04T10:00:00+00:00,Up,39.0,Normal,100.0,94.41,54.0,Idle,Off,0.0,141.2,0.0,4.324,524.7,12.274,91.57,72.53,32.6,69.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,caf494a1-fd3e-4396-9778-bb9a5282263c,normal_operation
RWP-029,2026-07-04T11:00:00+00:00,Down,39.0,Normal,74.38,94.4,51.44,Discharging,Off,0.0,141.2,0.0,3.669,445.6,12.277,89.0,53.3,32.8,69.5,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 74%) — supplying load from battery, no generator start required",Synthetic,True,False,31cbd7e5-d738-43a8-9690-e9b2eb08e537,short_outage
RWP-029,2026-07-04T12:00:00+00:00,Down,39.0,Normal,51.46,94.39,49.15,Discharging,Off,0.0,141.2,0.0,2.361,284.0,10.063,92.1,52.37,30.5,77.5,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 51%) — supplying load from battery, no generator start required",Synthetic,True,False,37eff876-f0ad-40bd-b720-d6ebd00240fd,short_outage
RWP-029,2026-07-04T13:00:00+00:00,Up,48.5,Peak,79.46,94.38,51.95,Charging,Off,0.0,141.2,0.0,1.384,164.0,10.578,100.0,70.0,26.8,76.9,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,40c9efca-250f-4a3c-a3f6-00b868ab0be6,normal_operation
RWP-029,2026-07-04T14:00:00+00:00,Up,48.5,Peak,100.0,94.37,54.0,Charging,Off,0.0,141.2,0.0,0.148,17.7,11.417,95.23,71.43,29.8,79.0,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,543b426e-6018-475b-a74e-9463fcecd334,normal_operation
RWP-029,2026-07-04T15:00:00+00:00,Up,48.5,Peak,100.0,94.37,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.881,88.95,73.32,28.1,80.0,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,54fc8c1a-bb61-45d8-aabc-2153687aede5,normal_operation
RWP-029,2026-07-04T16:00:00+00:00,Unstable,48.5,Peak,68.28,94.35,50.83,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.749,72.05,58.38,26.3,78.3,NONE,None,Battery,Grid unstable — bridging on battery to protect equipment from voltage/frequency excursions (SoC 68%),Synthetic,True,False,07a91207-e6ec-4461-a266-57a3a470ae92,normal_operation
RWP-029,2026-07-04T17:00:00+00:00,Down,39.0,Normal,37.87,94.34,47.79,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.085,58.26,62.52,30.4,76.5,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 38%) — starting generator before battery reaches critical threshold",Synthetic,True,False,a3c9e22e-c305-4f82-971a-43d94a840d97,short_outage
RWP-029,2026-07-04T18:00:00+00:00,Down,30.75,Off-Peak,9.41,94.33,44.94,Discharging,Starting,0.0,141.2,0.0,0.0,0.0,11.059,39.16,53.25,30.2,76.0,NONE,Outage,Generator,Grid outage with battery CRITICAL (SoC 9%) — high-priority: generator supplying load to protect uptime,Synthetic,True,False,675b1d11-ab36-4acd-9c96-822915c7f7d8,long_outage
RWP-029,2026-07-04T19:00:00+00:00,Up,30.75,Off-Peak,37.68,94.32,47.77,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.599,19.88,94.04,27.5,82.0,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c9fe4f9f-69cf-4167-9c14-aedd1dd74815,normal_operation
RWP-029,2026-07-04T20:00:00+00:00,Up,30.75,Off-Peak,65.95,94.31,50.6,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.645,16.35,95.09,29.1,85.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,89fa206d-804d-4ceb-8c2c-2f32e3b4b39b,normal_operation
RWP-029,2026-07-04T21:00:00+00:00,Up,30.75,Off-Peak,91.22,94.3,53.12,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.556,7.27,97.82,29.9,83.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,cb0fd201-d876-4b36-b839-6ef501451ed8,normal_operation
RWP-029,2026-07-04T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.29,54.0,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.738,9.74,97.08,29.1,81.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,cac9b1fe-8a60-42d8-9a28-3929fffc6f9e,normal_operation
RWP-029,2026-07-04T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.29,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.427,9.95,97.01,31.9,73.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3dd4d953-b359-4d7d-8afc-d82be48298b5,normal_operation
RWP-029,2026-07-05T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.29,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,12.083,9.17,97.25,34.4,61.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,87b8a1d9-dc24-446e-a972-57f630d8179e,normal_operation
RWP-029,2026-07-05T01:00:00+00:00,Up,39.0,Normal,100.0,94.29,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.938,14.14,95.76,33.0,63.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,d0dcd8c0-fbee-4920-96a4-b4326e9d1afc,normal_operation
RWP-029,2026-07-05T02:00:00+00:00,Up,39.0,Normal,100.0,94.29,54.0,Idle,Off,0.0,141.2,0.0,1.333,163.3,12.409,31.68,90.5,34.9,61.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,dc7a0087-b8ed-4127-85e8-55d80b192fe4,normal_operation
RWP-029,2026-07-05T03:00:00+00:00,Down,39.0,Normal,72.13,94.28,51.21,Discharging,Off,0.0,141.2,0.0,2.686,333.7,13.211,48.56,65.43,38.3,57.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 72%) — supplying load from battery, no generator start required",Synthetic,True,False,531b085d-ce5b-43db-9b62-9b8a70708f1d,short_outage
RWP-029,2026-07-05T04:00:00+00:00,Down,39.0,Normal,46.99,94.27,48.7,Discharging,Off,0.0,141.2,0.0,3.827,473.1,12.276,67.28,59.82,37.1,52.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 47%) — supplying load from battery, no generator start required",Synthetic,True,False,2f4ec0db-e87f-4427-8a0b-e537caee09bb,short_outage
RWP-029,2026-07-05T05:00:00+00:00,Up,39.0,Normal,75.26,94.26,51.53,Charging,Off,0.0,141.2,0.0,4.987,616.5,13.024,76.01,77.2,37.1,54.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,424d59db-67a0-4c3d-a90f-0fa3be5bd407,normal_operation
RWP-029,2026-07-05T06:00:00+00:00,Up,39.0,Normal,98.77,94.25,53.88,Charging,Off,0.0,141.2,0.0,5.545,686.7,11.754,80.92,75.72,37.5,57.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,2875a6dc-96b9-49fa-b76b-c40b36054bfd,normal_operation
RWP-029,2026-07-05T07:00:00+00:00,Up,39.0,Normal,100.0,94.25,54.0,Charging,Off,0.0,141.2,0.0,6.186,756.2,12.669,84.0,74.8,34.4,61.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,1c3c547b-11a8-4376-968d-ed6194cd7168,normal_operation
RWP-029,2026-07-05T08:00:00+00:00,Up,39.0,Normal,100.0,94.25,54.0,Idle,Off,0.0,141.2,0.0,6.094,742.5,13.022,84.82,74.55,33.6,64.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,98dd6150-fff1-47ca-a24e-2e8dd05a7835,normal_operation
RWP-029,2026-07-05T09:00:00+00:00,Up,39.0,Normal,100.0,94.25,54.0,Idle,Off,0.0,141.2,0.0,5.485,673.6,11.688,89.46,73.16,35.5,61.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,eb8e3b02-ed54-4510-bd34-509584843b30,normal_operation
RWP-029,2026-07-05T10:00:00+00:00,Up,39.0,Normal,100.0,94.25,54.0,Idle,Off,0.0,141.2,0.0,4.953,598.8,11.62,85.35,74.4,31.7,68.8,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,c7e5f8a8-7ed0-4eed-abc8-f8239e74cd35,normal_operation
RWP-029,2026-07-05T11:00:00+00:00,Down,39.0,Normal,80.26,94.24,52.03,Discharging,Off,0.0,141.2,0.0,4.024,487.2,10.656,87.51,53.75,32.1,71.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 80%) — supplying load from battery, no generator start required",Synthetic,True,False,7d9bf503-09c2-421c-b535-bdfe1fc18194,short_outage
RWP-029,2026-07-05T12:00:00+00:00,Down,39.0,Normal,54.25,94.23,49.43,Discharging,Off,0.0,141.2,0.0,2.654,315.5,11.393,90.91,52.73,27.6,75.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 54%) — supplying load from battery, no generator start required",Synthetic,True,False,8bb04796-1fec-41f5-9cbd-dea7cc661c31,short_outage
RWP-029,2026-07-05T13:00:00+00:00,Down,48.5,Peak,24.79,94.22,46.48,Discharging,Off,0.0,141.2,0.0,1.421,171.2,11.322,100.0,35.0,30.9,73.8,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 25%) — starting generator before battery reaches critical threshold",Synthetic,True,False,aeb061a5-ed9e-4929-ad6d-4a8d16aac518,short_outage
RWP-029,2026-07-05T14:00:00+00:00,Up,48.5,Peak,53.06,94.2,49.31,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.13,93.22,72.03,27.0,86.4,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,85ebc208-f927-42b7-80c4-7548374e8ed1,normal_operation
RWP-029,2026-07-05T15:00:00+00:00,Up,48.5,Peak,80.76,94.19,52.08,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.425,94.91,71.53,28.5,82.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,e4876fde-777a-4f10-a002-49dcbd5107b0,normal_operation
RWP-029,2026-07-05T16:00:00+00:00,Up,48.5,Peak,100.0,94.18,54.0,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.66,73.36,77.99,25.7,75.3,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,4b7d4bfe-1aa1-4844-954d-2369c3cf37d9,normal_operation
RWP-029,2026-07-05T17:00:00+00:00,Down,39.0,Normal,69.75,94.17,50.98,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.391,58.58,62.43,30.9,73.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 70%) — supplying load from battery, no generator start required",Synthetic,True,False,67ceb4ab-4850-417f-8a06-ce9b2f1eb926,short_outage
RWP-029,2026-07-05T18:00:00+00:00,Down,30.75,Off-Peak,38.58,94.16,47.86,Discharging,Off,0.0,141.2,0.0,0.0,0.0,10.857,40.93,67.72,28.0,79.8,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 39%) — starting generator before battery reaches critical threshold",Synthetic,True,False,454c6e75-77a9-499e-bbb2-d9907dd931a2,short_outage
RWP-029,2026-07-05T19:00:00+00:00,Up,30.75,Off-Peak,66.85,94.15,50.68,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.192,18.44,94.47,28.9,77.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,8f28f90d-3abc-4406-9294-c2c9a240d930,normal_operation
RWP-029,2026-07-05T20:00:00+00:00,Up,30.75,Off-Peak,91.95,94.14,53.19,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.455,12.67,96.2,28.0,78.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,4031008b-1e7f-4461-9a1b-839ccf34d429,normal_operation
RWP-029,2026-07-05T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.13,54.0,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.57,11.78,96.47,28.1,77.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,6afc5b2e-678d-4c24-8538-0919baabbd3a,normal_operation
RWP-029,2026-07-05T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.13,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,10.848,5.59,98.32,30.5,85.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,d8f19e51-adc8-4e2d-b23c-3b37794dd9ce,normal_operation
RWP-029,2026-07-05T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.13,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.607,11.33,96.6,31.2,69.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,0ffa2c63-df57-47a7-a228-55a95d8c87eb,normal_operation
RWP-029,2026-07-06T00:00:00+00:00,Down,30.75,Off-Peak,70.27,94.12,51.03,Discharging,Off,0.0,141.2,0.0,0.0,0.0,12.636,15.93,75.22,32.5,73.1,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 70%) — supplying load from battery, no generator start required",Synthetic,True,False,4f5f3a57-caf3-42be-bae9-10694add4d56,short_outage
RWP-029,2026-07-06T01:00:00+00:00,Up,39.0,Normal,94.72,94.11,53.47,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.398,30.41,90.88,33.8,70.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,1c5826fc-5e30-4382-9abf-6945317b6186,normal_operation
RWP-029,2026-07-06T02:00:00+00:00,Up,39.0,Normal,100.0,94.11,54.0,Charging,Off,0.0,141.2,0.0,1.687,207.3,12.535,47.22,85.83,35.7,55.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,f76b4155-3e2c-4808-bd31-156316799871,normal_operation
RWP-029,2026-07-06T03:00:00+00:00,Down,39.0,Normal,72.89,94.1,51.29,Discharging,Off,0.0,141.2,0.0,3.149,387.7,12.259,68.08,59.58,36.1,58.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 73%) — supplying load from battery, no generator start required",Synthetic,True,False,3d848e6e-e27b-4a3c-b94d-0bb202acc1f5,short_outage
RWP-029,2026-07-06T04:00:00+00:00,Down,39.0,Normal,49.54,94.09,48.95,Discharging,Off,0.0,141.2,0.0,4.769,590.8,12.614,83.16,55.05,37.6,61.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 50%) — supplying load from battery, no generator start required",Synthetic,True,False,5bdd1bf5-d76e-459e-9adb-fa4dc4668abb,short_outage
RWP-029,2026-07-06T05:00:00+00:00,Up,39.0,Normal,77.81,94.08,51.78,Charging,Off,0.0,141.2,0.0,5.668,708.2,13.28,86.4,74.08,39.6,48.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,321edd06-2cb5-4d76-b32f-585f374e263f,normal_operation
RWP-029,2026-07-06T06:00:00+00:00,Up,39.0,Normal,100.0,94.07,54.0,Charging,Off,0.0,141.2,0.0,6.581,818.4,12.188,86.36,74.09,38.5,60.5,NONE,None,Solar,Solar covers 54% of load (6.6 kW) — using free solar generation,Synthetic,True,False,f7ab9194-6322-48ca-9357-87c0c080d457,normal_operation
RWP-029,2026-07-06T07:00:00+00:00,Up,39.0,Normal,100.0,94.07,54.0,Idle,Off,0.0,141.2,0.0,7.056,872.4,11.572,88.49,73.45,37.1,61.8,NONE,None,Solar,Solar covers 61% of load (7.1 kW) — using free solar generation,Synthetic,True,False,70ad397d-9f33-459d-800a-0c73b25ea188,normal_operation
RWP-029,2026-07-06T08:00:00+00:00,Up,39.0,Normal,100.0,94.07,54.0,Idle,Off,0.0,141.2,0.0,7.102,873.3,12.678,80.27,75.92,35.8,62.3,NONE,None,Solar,Solar covers 56% of load (7.1 kW) — using free solar generation,Synthetic,True,False,1459296a-74de-4c24-8950-1b9577610dd5,normal_operation
RWP-029,2026-07-06T09:00:00+00:00,Up,39.0,Normal,100.0,94.07,54.0,Idle,Off,0.0,141.2,0.0,6.751,822.5,11.74,82.64,75.21,33.6,56.6,NONE,None,Solar,Solar covers 58% of load (6.8 kW) — using free solar generation,Synthetic,True,False,4da3e2be-7e03-4f5f-b462-cf4f2b865a84,normal_operation
RWP-029,2026-07-06T10:00:00+00:00,Up,39.0,Normal,100.0,94.07,54.0,Idle,Off,0.0,141.2,0.0,5.901,712.5,11.703,84.84,74.55,31.4,70.5,NONE,None,Solar,Solar covers 50% of load (5.9 kW) — using free solar generation,Synthetic,True,False,7392c20e-25ef-4d29-b832-9d3aeefef243,normal_operation
RWP-029,2026-07-06T11:00:00+00:00,Down,39.0,Normal,80.0,94.06,52.0,Discharging,Off,0.0,141.2,0.0,4.876,587.0,11.595,84.99,54.5,30.7,67.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 80%) — supplying load from battery, no generator start required",Synthetic,True,False,34048784-9a1e-4286-98ee-f9b085351a1a,short_outage
RWP-029,2026-07-06T12:00:00+00:00,Down,39.0,Normal,56.6,94.05,49.66,Discharging,Off,0.0,141.2,0.0,3.37,404.4,11.235,88.95,53.31,29.9,71.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 57%) — supplying load from battery, no generator start required",Synthetic,True,False,83f5fdf9-f66e-49e6-b9fa-84f8c8587288,short_outage
RWP-029,2026-07-06T13:00:00+00:00,Up,48.5,Peak,83.63,94.04,52.36,Charging,Off,0.0,141.2,0.0,1.666,196.6,10.916,94.91,71.53,25.7,74.2,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,f41ac3c3-57a3-4874-93d6-6720570925ef,normal_operation
RWP-029,2026-07-06T14:00:00+00:00,Up,48.5,Peak,100.0,94.03,54.0,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.127,91.38,72.59,29.0,74.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,6d7952f6-ff61-4f46-a2ae-ba23c7c65f7d,normal_operation
RWP-029,2026-07-06T15:00:00+00:00,Up,48.5,Peak,100.0,94.03,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,10.803,83.66,74.9,28.8,68.6,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,0bec811a-5605-466c-b093-b45fc9808c27,normal_operation
RWP-029,2026-07-06T16:00:00+00:00,Up,48.5,Peak,100.0,94.03,54.0,Idle,Off,0.0,141.2,0.0,0.0,0.0,11.312,69.27,79.22,27.2,82.7,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,7a9222a5-50c1-4702-9256-eaecd1e20580,normal_operation
RWP-029,2026-07-06T17:00:00+00:00,Down,39.0,Normal,69.34,94.02,50.93,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.704,51.26,64.62,29.6,72.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 69%) — supplying load from battery, no generator start required",Synthetic,True,False,51b86448-e5ab-4d57-af67-84972080a3b5,short_outage
RWP-029,2026-07-06T18:00:00+00:00,Down,30.75,Off-Peak,38.25,94.0,47.83,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.347,28.46,71.46,28.3,68.1,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 38%) — starting generator before battery reaches critical threshold",Synthetic,True,False,47400c41-7d10-432e-af43-c62557002763,short_outage
RWP-029,2026-07-06T19:00:00+00:00,Up,30.75,Off-Peak,66.53,93.99,50.65,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.672,16.42,95.07,25.5,79.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,961a018f-acc1-4a52-bb2b-e6ff45ffb505,normal_operation
RWP-029,2026-07-06T20:00:00+00:00,Unstable,30.75,Off-Peak,35.32,93.98,47.53,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.062,13.97,75.81,27.9,86.7,NONE,None,Generator,Grid unstable and battery low — starting generator to hold uptime,Synthetic,True,False,cbe3f074-0439-402c-bc2a-7dea4bf43b4b,normal_operation
RWP-029,2026-07-06T21:00:00+00:00,Up,30.75,Off-Peak,63.59,93.97,50.36,Charging,Off,0.0,141.2,0.0,0.0,0.0,10.743,8.31,97.51,27.5,77.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,d52d7d11-4172-48c6-8a62-593605cc94ad,normal_operation
RWP-029,2026-07-06T22:00:00+00:00,Up,30.75,Off-Peak,89.3,93.96,52.93,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.092,8.36,97.49,31.1,70.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,b839c6a2-9a05-4181-a2e3-6bc396c63680,normal_operation
RWP-029,2026-07-06T23:00:00+00:00,Down,30.75,Off-Peak,59.41,93.95,49.94,Discharging,Off,0.0,141.2,0.0,0.0,0.0,11.302,9.26,77.22,32.0,72.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 59%) — supplying load from battery, no generator start required",Synthetic,True,False,50eac08e-2fb2-40cb-8c9d-77575c7f5c1d,short_outage
RWP-029,2026-07-07T00:00:00+00:00,Up,30.75,Off-Peak,85.91,93.94,52.59,Charging,Off,0.0,141.2,0.0,0.0,0.0,11.52,5.55,98.33,33.1,67.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,535773ab-3da1-4c16-a996-b4a19dc8865a,normal_operation
RWP-029,2026-07-07T01:00:00+00:00,Up,39.0,Normal,100.0,93.93,54.0,Charging,Off,0.0,141.2,0.0,0.032,3.9,11.828,25.84,92.25,34.9,59.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,4ae3c344-2ff0-471c-99f8-1f18e3960c99,normal_operation
RWP-029,2026-07-07T02:00:00+00:00,Up,39.0,Normal,100.0,93.93,54.0,Idle,Off,0.0,141.2,0.0,1.28,156.4,11.034,46.5,86.05,34.2,64.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,cbf72573-1d85-497c-9578-bb80e12368a0,normal_operation
RWP-029,2026-07-07T03:00:00+00:00,Down,39.0,Normal,71.3,93.92,51.13,Discharging,Off,0.0,141.2,0.0,2.155,264.9,12.293,66.47,60.06,35.7,55.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 71%) — supplying load from battery, no generator start required",Synthetic,True,False,2f3f9c25-7d35-482c-8184-cb0e7c1c25cc,short_outage
