site_id,timestamp,tower_load_kw,solar_power_kw,solar_irradiance,battery_soc,battery_health,battery_status,battery_voltage,battery_current,battery_temperature,grid_available,grid_power_kw,grid_voltage,grid_frequency_hz,electricity_price,tariff_type,generator_available,generator_status,generator_power_kw,fuel_level,fuel_consumption_lph,temperature,humidity,wind_speed,rainfall,energy_consumption_kwh,power_source,equipment_status
SITE_003,2025-01-25T07:45:00+05:00,1.378,0.805,402.6,99.21,80.28,idle,28.88,0.0,27.05,true,1.378,230.2,49.99,22.02,off_peak,true,stopped,0.0,83.27,0.0,27.14,84.8,4.2,0.0,0.3444,grid,ok
SITE_003,2025-01-25T08:00:00+05:00,1.454,0.963,481.3,99.21,80.28,idle,28.88,0.0,27.74,true,1.454,229.5,49.8,20.16,off_peak,true,stopped,0.0,83.27,0.0,28.13,77.4,8.48,0.0,0.3636,grid,ok
SITE_003,2025-01-25T08:15:00+05:00,1.653,1.004,501.8,99.21,80.28,idle,28.88,0.0,28.42,true,1.653,230.4,50.07,20.23,off_peak,true,stopped,0.0,83.27,0.0,28.86,81.2,5.59,0.0,0.4133,grid,ok
SITE_003,2025-01-25T08:30:00+05:00,1.474,1.162,581.2,99.21,80.28,idle,28.88,0.0,28.97,true,1.474,226.4,49.91,24.2,off_peak,true,stopped,0.0,83.27,0.0,29.39,79.9,10.13,0.0,0.3685,grid,ok
SITE_003,2025-01-25T08:45:00+05:00,1.59,1.346,673.0,99.21,80.28,idle,28.88,0.0,29.34,true,1.59,227.1,50.04,25.79,off_peak,true,stopped,0.0,83.27,0.0,29.0,79.6,2.16,0.0,0.3975,grid,ok
SITE_003,2025-01-25T09:00:00+05:00,1.593,1.36,680.1,94.61,80.28,discharging,26.63,-55.14,38.4,true,0.0,248.9,50.41,20.54,off_peak,true,stopped,0.0,83.27,0.0,30.85,73.7,2.28,0.0,0.3981,battery,warning
SITE_003,2025-01-25T09:15:00+05:00,1.543,1.533,766.6,97.68,80.27,charging,28.64,36.79,35.33,true,2.543,228.8,49.97,23.17,off_peak,true,stopped,0.0,83.27,0.0,30.28,79.0,1.87,0.0,0.3857,grid,ok
SITE_003,2025-01-25T09:30:00+05:00,1.55,1.631,815.7,97.92,80.27,charging,28.4,2.89,31.84,true,0.0,226.4,50.1,23.02,off_peak,true,stopped,0.0,83.27,0.0,31.38,65.9,7.49,0.0,0.3874,solar,warning
SITE_003,2025-01-25T09:45:00+05:00,1.843,1.746,873.0,92.51,80.27,discharging,26.45,-64.95,41.2,false,0.0,0.0,0.0,25.08,off_peak,true,stopped,0.0,83.27,0.0,32.52,69.2,2.63,0.0,0.4606,battery,warning
SITE_003,2025-01-25T10:00:00+05:00,1.716,1.722,861.1,92.53,80.27,idle,27.1,0.23,32.17,false,0.0,0.0,0.0,22.0,off_peak,true,stopped,0.0,83.27,0.0,32.21,74.5,0.51,0.0,0.429,solar,warning
SITE_003,2025-01-25T10:15:00+05:00,1.723,1.711,855.6,87.23,80.27,discharging,26.25,-63.59,40.42,false,0.0,0.0,0.0,22.18,off_peak,true,stopped,0.0,83.27,0.0,32.39,72.0,7.69,0.0,0.4308,battery,warning
SITE_003,2025-01-25T10:30:00+05:00,1.744,1.849,924.4,87.55,80.27,charging,26.94,3.9,34.14,false,0.0,0.0,0.0,20.57,off_peak,true,stopped,0.0,83.27,0.0,33.43,67.0,7.06,0.0,0.4359,solar,warning
SITE_003,2025-01-25T10:45:00+05:00,1.788,1.742,871.2,82.01,80.27,discharging,26.02,-66.47,42.19,false,0.0,0.0,0.0,20.29,off_peak,true,stopped,0.0,83.27,0.0,34.02,71.8,11.74,0.0,0.4471,battery,warning
SITE_003,2025-01-25T11:00:00+05:00,1.997,1.642,821.0,75.78,80.27,discharging,25.81,-74.85,44.61,false,0.0,0.0,0.0,23.37,off_peak,true,stopped,0.0,83.27,0.0,35.02,60.6,11.29,0.0,0.4993,battery,ok
SITE_003,2025-01-25T11:15:00+05:00,1.895,1.784,892.2,69.83,80.27,fault,25.78,-71.35,45.54,false,0.0,0.0,0.0,24.37,off_peak,true,stopped,0.0,83.27,0.0,36.08,65.8,5.44,0.0,0.4737,battery,fault
SITE_003,2025-01-25T11:30:00+05:00,1.801,1.702,850.8,64.16,80.27,fault,25.76,-67.97,45.05,false,0.0,0.0,0.0,22.23,off_peak,true,stopped,0.0,83.27,0.0,36.42,58.3,1.27,0.0,0.4503,battery,fault
SITE_003,2025-01-25T11:30:00+05:00,1.809,1.641,820.5,58.46,80.27,fault,25.69,-68.4,45.18,false,0.0,0.0,0.0,20.33,off_peak,true,stopped,0.0,83.27,0.0,36.3,65.1,5.5,0.0,0.4521,battery,fault
SITE_003,2025-01-25T12:00:00+05:00,1.822,1.525,762.6,52.71,80.26,fault,25.56,-69.1,45.66,false,0.0,0.0,0.0,20.16,off_peak,true,stopped,0.0,83.27,0.0,37.12,58.1,0.0,0.0,0.4555,battery,fault
SITE_003,2025-01-25T12:15:00+05:00,1.842,1.535,767.6,46.86,80.26,fault,25.44,-70.18,46.36,false,0.0,0.0,0.0,20.4,off_peak,true,stopped,0.0,83.27,0.0,37.73,55.8,3.71,0.0,0.4606,battery,fault
SITE_003,2025-01-25T12:30:00+05:00,1.947,1.366,682.9,40.65,80.26,fault,25.27,-74.51,48.84,false,0.0,0.0,0.0,20.94,off_peak,true,stopped,0.0,83.27,0.0,38.79,56.6,2.18,0.0,0.4869,battery,fault
SITE_003,2025-01-25T12:45:00+05:00,1.911,1.442,720.9,50.26,80.26,fault,27.36,115.33,54.0,true,4.911,223.9,49.92,22.89,off_peak,true,stopped,0.0,83.27,0.0,38.96,59.4,4.06,0.0,0.4777,grid,fault
SITE_003,2025-01-25T13:00:00+05:00,1.948,1.438,719.0,59.8,80.26,fault,27.54,114.48,53.56,true,4.948,233.6,49.95,23.83,off_peak,true,stopped,0.0,83.27,0.0,38.46,56.4,7.66,0.0,0.4871,grid,fault
SITE_003,2025-01-25T13:15:00+05:00,2.065,1.277,638.7,69.27,80.25,fault,27.63,113.65,53.18,true,5.065,229.4,50.05,24.89,off_peak,true,stopped,0.0,83.27,0.0,38.86,59.0,4.87,0.0,0.5161,grid,fault
SITE_003,2025-01-25T13:30:00+05:00,1.96,1.278,638.9,78.71,80.25,fault,27.72,113.24,54.28,true,4.96,222.1,50.06,19.25,off_peak,true,stopped,0.0,83.27,0.0,39.73,56.4,5.16,0.0,0.4901,grid,fault
SITE_003,2025-01-25T13:45:00+05:00,2.025,1.375,687.3,88.11,80.25,fault,28.05,112.84,53.13,true,5.025,230.4,49.86,23.07,off_peak,true,stopped,0.0,83.27,0.0,38.86,53.3,7.76,0.0,0.5061,grid,fault
SITE_003,2025-01-25T14:00:00+05:00,2.082,1.426,713.1,97.4,80.25,fault,29.2,111.42,53.33,true,5.082,236.6,50.03,24.1,off_peak,true,stopped,0.0,83.27,0.0,38.76,53.9,5.49,0.0,0.5206,grid,fault
SITE_003,2025-01-25T14:15:00+05:00,2.083,1.448,723.9,98.14,80.25,charging,28.54,8.88,42.21,true,2.333,224.7,49.98,20.39,off_peak,true,stopped,0.0,83.27,0.0,40.66,57.9,5.68,0.0,0.5208,grid,ok
SITE_003,2025-01-25T14:30:00+05:00,2.092,1.413,706.7,98.87,80.25,charging,28.84,8.79,42.44,true,2.342,233.6,49.98,24.34,off_peak,true,stopped,0.0,83.27,0.0,40.84,54.7,7.81,0.0,0.5229,grid,ok
SITE_003,2025-01-25T14:45:00+05:00,1.96,0.573,286.3,93.19,80.25,fault,26.45,-68.17,49.2,true,0.0,205.1,49.6,21.3,off_peak,true,stopped,0.0,83.27,0.0,40.03,76.8,3.63,16.12,0.4899,battery,fault
SITE_003,2025-01-25T15:00:00+05:00,1.888,0.428,213.9,96.26,80.24,charging,28.07,36.86,44.12,true,2.888,225.2,50.07,25.68,off_peak,true,stopped,0.0,83.27,0.0,39.24,80.8,6.63,17.78,0.472,grid,ok
SITE_003,2025-01-25T15:15:00+05:00,1.978,0.523,261.7,99.27,80.24,charging,29.2,36.1,44.78,true,2.978,235.5,50.03,22.16,off_peak,true,stopped,0.0,83.27,0.0,40.03,76.5,5.02,14.32,0.4945,grid,ok
SITE_003,2025-01-25T15:30:00+05:00,2.034,0.529,264.3,99.27,80.24,idle,28.91,0.0,39.48,true,2.034,227.2,50.08,19.13,off_peak,true,stopped,0.0,83.27,0.0,39.59,70.9,2.73,14.14,0.5085,grid,ok
SITE_003,2025-01-25T15:45:00+05:00,1.97,0.972,486.2,99.27,80.24,idle,28.91,0.0,39.43,true,1.97,228.6,49.94,19.14,off_peak,true,stopped,0.0,83.27,0.0,39.83,62.9,1.84,0.0,0.4924,grid,ok
SITE_003,2025-01-25T16:00:00+05:00,2.049,0.867,433.5,99.27,80.24,idle,28.91,0.0,38.91,true,2.049,227.7,49.91,24.42,off_peak,true,stopped,0.0,83.27,0.0,38.8,59.9,5.34,0.0,0.5122,grid,ok
SITE_003,2025-01-25T16:15:00+05:00,2.005,0.733,366.4,99.27,80.24,idle,28.91,0.0,39.3,true,2.005,230.1,50.01,21.9,off_peak,true,stopped,0.0,83.27,0.0,39.22,58.8,8.87,0.0,0.5013,grid,ok
SITE_003,2025-01-25T16:30:00+05:00,1.956,0.603,301.6,99.27,80.24,idle,28.91,0.0,39.49,true,1.956,233.5,50.06,20.68,off_peak,true,stopped,0.0,83.27,0.0,39.6,62.7,3.07,0.0,0.4891,grid,ok
SITE_003,2025-01-25T16:45:00+05:00,1.993,0.559,279.7,99.27,80.24,idle,28.91,0.0,37.67,true,1.993,221.2,50.0,19.08,off_peak,true,stopped,0.0,83.27,0.0,38.04,59.4,7.87,0.0,0.4982,grid,ok
SITE_003,2025-01-25T17:00:00+05:00,1.951,0.424,212.0,99.27,80.24,idle,28.91,0.0,37.3,true,1.951,234.9,50.0,22.29,off_peak,true,stopped,0.0,83.27,0.0,37.71,56.4,0.98,0.0,0.4878,grid,ok
SITE_003,2025-01-25T17:15:00+05:00,1.756,0.35,174.9,94.2,80.24,fault,26.56,-60.75,45.91,true,0.0,198.1,49.46,25.49,off_peak,true,stopped,0.0,83.27,0.0,37.86,60.6,0.07,0.0,0.439,battery,fault
SITE_003,2025-01-25T17:30:00+05:00,1.852,0.245,122.5,97.27,80.24,charging,28.48,36.81,43.44,true,2.852,233.3,49.95,20.56,off_peak,true,stopped,0.0,83.27,0.0,38.46,57.5,1.39,0.0,0.4631,grid,ok
SITE_003,2025-01-25T17:45:00+05:00,1.836,0.112,56.0,98.01,80.24,charging,28.49,8.89,39.48,true,2.086,233.8,49.97,25.45,off_peak,true,stopped,0.0,83.27,0.0,38.0,62.2,7.48,0.0,0.4589,grid,ok
SITE_003,2025-01-25T18:00:00+05:00,1.898,0.0,0.0,92.45,80.24,discharging,26.43,-66.81,44.65,true,0.0,229.1,49.95,59.37,peak,true,stopped,0.0,83.27,0.0,36.28,62.5,4.36,0.0,0.4744,battery,ok
SITE_003,2025-01-25T18:15:00+05:00,1.794,0.0,0.0,86.93,80.24,fault,26.22,-66.19,45.46,true,0.0,228.2,49.99,60.29,peak,true,stopped,0.0,83.27,0.0,36.55,66.8,4.66,0.0,0.4484,battery,fault
SITE_003,2025-01-25T18:30:00+05:00,1.611,0.0,0.0,81.94,80.24,discharging,26.08,-59.92,44.48,true,0.0,226.8,50.07,53.51,peak,true,stopped,0.0,83.27,0.0,36.94,67.6,3.4,0.0,0.4026,battery,ok
SITE_003,2025-01-25T18:45:00+05:00,1.647,0.0,0.0,76.79,80.24,discharging,25.95,-61.74,43.22,true,0.0,224.3,49.91,56.83,peak,true,stopped,0.0,83.27,0.0,35.11,60.0,9.54,0.0,0.4118,battery,ok
SITE_003,2025-01-25T19:00:00+05:00,1.488,0.0,0.0,72.13,80.24,discharging,25.96,-55.99,42.44,true,0.0,225.8,49.92,51.54,peak,true,stopped,0.0,83.27,0.0,34.68,69.5,2.76,0.0,0.3719,battery,ok
SITE_003,2025-01-25T19:15:00+05:00,1.598,0.0,0.0,67.1,80.23,discharging,25.87,-60.26,41.85,true,0.0,229.3,50.05,56.62,peak,true,stopped,0.0,83.27,0.0,33.69,62.8,1.21,0.0,0.3995,battery,ok
SITE_003,2025-01-25T19:30:00+05:00,1.423,0.0,0.0,62.62,80.23,discharging,25.89,-53.78,40.54,true,0.0,226.4,49.95,57.69,peak,true,stopped,0.0,83.27,0.0,33.65,65.8,1.8,0.0,0.3559,battery,ok
SITE_003,2025-01-25T19:45:00+05:00,1.651,0.0,0.0,57.42,80.23,discharging,25.72,-62.49,41.04,true,0.0,231.6,50.08,56.46,peak,true,stopped,0.0,83.27,0.0,32.45,66.8,8.27,0.0,0.4128,battery,ok
SITE_003,2025-01-25T20:00:00+05:00,1.625,0.0,0.0,52.28,80.23,discharging,25.63,-61.68,40.36,true,0.0,233.1,49.92,57.71,peak,true,stopped,0.0,83.27,0.0,32.57,70.0,5.5,0.0,0.4063,battery,ok
SITE_003,2025-01-25T20:15:00+05:00,1.472,0.0,0.0,61.8,80.23,fault,27.56,114.31,48.14,true,4.472,228.6,50.08,56.28,peak,true,stopped,0.0,83.27,0.0,32.95,65.8,6.2,0.0,0.3681,grid,fault
SITE_003,2025-01-25T20:30:00+05:00,1.552,0.0,0.0,56.91,80.23,discharging,25.75,-58.74,38.3,true,0.0,230.0,50.0,58.05,peak,true,stopped,0.0,83.27,0.0,30.73,77.9,0.05,0.0,0.3879,battery,ok
SITE_003,2025-01-25T20:45:00+05:00,1.352,0.0,0.0,52.63,80.23,discharging,25.74,-51.35,37.19,true,0.0,227.2,50.03,55.37,peak,true,stopped,0.0,83.27,0.0,30.38,70.1,3.5,0.0,0.3381,battery,ok
SITE_003,2025-01-25T21:00:00+05:00,1.324,0.0,0.0,62.15,80.22,fault,27.56,114.27,45.63,true,4.324,229.7,49.93,56.87,peak,true,stopped,0.0,83.27,0.0,30.83,74.5,0.26,0.0,0.3309,grid,fault
SITE_003,2025-01-25T21:15:00+05:00,1.34,0.0,0.0,57.92,80.22,discharging,25.85,-50.73,36.44,true,0.0,229.6,50.08,59.96,peak,true,stopped,0.0,83.27,0.0,29.7,74.1,5.24,0.0,0.3351,battery,ok
SITE_003,2025-01-25T21:30:00+05:00,1.328,0.0,0.0,53.72,80.22,discharging,25.77,-50.39,35.23,true,0.0,225.9,49.98,51.69,peak,true,stopped,0.0,83.27,0.0,28.26,74.8,4.94,0.0,0.332,battery,ok
SITE_003,2025-01-25T21:45:00+05:00,1.159,0.0,0.0,50.05,80.22,discharging,25.76,-44.09,33.23,true,0.0,255.9,50.58,57.17,peak,true,stopped,0.0,83.27,0.0,27.42,76.5,4.7,0.0,0.2896,battery,warning
SITE_003,2025-01-25T22:00:00+05:00,1.105,0.0,0.0,59.59,80.22,charging,27.54,114.5,40.86,true,4.105,223.5,50.01,19.91,off_peak,true,stopped,0.0,83.27,0.0,26.46,85.2,1.98,0.0,0.2762,grid,ok
SITE_003,2025-01-25T22:15:00+05:00,1.185,0.0,0.0,69.06,80.22,charging,27.63,113.67,40.98,true,4.185,231.8,49.96,24.4,off_peak,true,stopped,0.0,83.27,0.0,26.0,76.9,5.92,0.0,0.2962,grid,ok
SITE_003,2025-01-25T22:30:00+05:00,1.055,0.0,0.0,65.74,80.22,discharging,26.06,-39.82,31.46,false,0.0,0.0,0.0,23.8,off_peak,true,stopped,0.0,83.27,0.0,26.78,80.7,10.31,0.0,0.2637,battery,ok
SITE_003,2025-01-25T22:45:00+05:00,1.233,0.0,0.0,61.86,80.22,discharging,25.95,-46.62,32.3,false,0.0,0.0,0.0,20.41,off_peak,true,stopped,0.0,83.27,0.0,26.26,81.7,1.0,0.0,0.3084,battery,ok
SITE_003,2025-01-25T23:00:00+05:00,1.158,0.0,0.0,58.21,80.21,discharging,25.93,-43.84,31.41,false,0.0,0.0,0.0,25.86,off_peak,true,stopped,0.0,83.27,0.0,25.49,78.1,7.12,0.0,0.2896,battery,ok
SITE_003,2025-01-25T23:15:00+05:00,1.235,0.0,0.0,54.3,80.21,discharging,25.82,-46.84,29.68,false,0.0,0.0,0.0,25.45,off_peak,true,stopped,0.0,83.27,0.0,23.65,86.2,5.31,0.0,0.3087,battery,ok
SITE_003,2025-01-25T23:30:00+05:00,1.112,0.0,0.0,50.78,80.21,discharging,25.79,-42.31,28.7,false,0.0,0.0,0.0,21.72,off_peak,true,stopped,0.0,83.27,0.0,23.55,86.6,0.47,0.0,0.278,battery,ok
SITE_003,2025-01-25T23:45:00+05:00,1.054,0.0,0.0,47.43,80.21,discharging,25.75,-40.21,27.84,false,0.0,0.0,0.0,23.5,off_peak,true,stopped,0.0,83.27,0.0,22.42,87.3,1.1,0.0,0.2635,battery,ok
SITE_003,2025-01-26T00:00:00+05:00,0.999,0.0,0.0,44.24,80.21,discharging,25.7,-38.19,28.24,false,0.0,0.0,0.0,19.4,off_peak,true,stopped,0.0,83.27,0.0,22.96,80.6,4.14,0.0,0.2497,battery,ok
SITE_003,2025-01-26T00:15:00+05:00,1.002,0.0,0.0,41.04,80.21,discharging,25.64,-38.42,26.76,false,0.0,0.0,0.0,22.89,off_peak,true,stopped,0.0,83.27,0.0,22.04,87.0,3.27,0.0,0.2505,battery,ok
SITE_003,2025-01-26T00:30:00+05:00,1.112,0.0,0.0,37.48,80.21,discharging,25.52,-42.72,27.24,false,0.0,0.0,0.0,22.18,off_peak,true,stopped,0.0,83.27,0.0,21.22,83.9,9.21,0.0,0.2779,battery,ok
SITE_003,2025-01-26T00:45:00+05:00,1.057,0.0,0.0,47.12,80.21,charging,27.3,115.61,35.79,true,4.057,233.8,50.04,19.4,off_peak,true,stopped,0.0,83.27,0.0,20.84,85.6,0.78,0.0,0.2642,grid,ok
SITE_003,2025-01-26T01:00:00+05:00,0.943,0.0,0.0,56.68,80.2,charging,27.48,114.76,35.9,true,3.943,228.9,50.0,19.87,off_peak,true,stopped,0.0,83.27,0.0,20.49,93.6,3.03,0.0,0.2358,grid,ok
SITE_003,2025-01-26T01:15:00+05:00,0.95,0.0,0.0,66.17,80.2,charging,27.6,113.92,36.66,true,3.95,228.5,49.85,21.58,off_peak,true,stopped,0.0,83.27,0.0,21.8,82.4,1.49,0.0,0.2375,grid,ok
SITE_003,2025-01-26T01:30:00+05:00,0.966,0.0,0.0,63.13,80.2,discharging,26.07,-36.52,24.84,false,0.0,0.0,0.0,21.3,off_peak,true,stopped,0.0,83.27,0.0,20.11,96.7,3.52,0.0,0.2416,battery,ok
SITE_003,2025-01-26T01:45:00+05:00,0.875,0.0,0.0,60.37,80.2,discharging,26.07,-33.11,24.43,false,0.0,0.0,0.0,24.57,off_peak,true,stopped,0.0,83.27,0.0,19.65,91.4,9.26,2.39,0.2188,battery,ok
SITE_003,2025-01-26T02:00:00+05:00,0.977,0.0,0.0,57.29,80.2,discharging,25.98,-36.99,25.09,false,0.0,0.0,0.0,23.74,off_peak,true,stopped,0.0,83.27,0.0,19.79,97.9,4.3,3.43,0.2442,battery,ok
SITE_003,2025-01-26T02:15:00+05:00,1.069,0.0,0.0,53.91,80.2,discharging,25.87,-40.58,25.21,false,0.0,0.0,0.0,24.01,off_peak,true,stopped,0.0,83.27,0.0,19.77,92.5,4.15,1.37,0.2673,battery,ok
SITE_003,2025-01-26T02:30:00+05:00,1.151,0.0,0.0,50.26,80.2,discharging,25.77,-43.8,26.37,false,0.0,0.0,0.0,21.55,off_peak,true,stopped,0.0,83.27,0.0,20.21,92.5,0.15,1.04,0.2878,battery,ok
SITE_003,2025-01-26T02:45:00+05:00,1.056,0.0,0.0,46.9,80.2,discharging,25.73,-40.31,26.32,false,0.0,0.0,0.0,21.75,off_peak,true,stopped,0.0,83.27,0.0,20.65,97.9,8.88,3.32,0.2641,battery,ok
SITE_003,2025-01-26T03:00:00+05:00,0.967,0.0,0.0,43.81,80.2,discharging,25.71,-36.99,24.15,false,0.0,0.0,0.0,24.23,off_peak,true,stopped,0.0,83.27,0.0,19.23,89.2,0.04,0.26,0.2417,battery,ok
SITE_003,2025-01-26T03:15:00+05:00,0.915,0.0,0.0,40.89,80.2,discharging,25.67,-35.09,24.6,false,0.0,0.0,0.0,23.69,off_peak,true,stopped,0.0,83.27,0.0,19.84,89.2,3.18,0.0,0.2287,battery,ok
SITE_003,2025-01-26T03:30:00+05:00,0.929,0.0,0.0,37.91,80.2,discharging,25.6,-35.72,23.62,false,0.0,0.0,0.0,25.11,off_peak,true,stopped,0.0,83.27,0.0,19.1,88.3,6.82,0.0,0.2323,battery,ok
SITE_003,2025-01-26T03:45:00+05:00,1.198,0.0,0.0,34.07,80.19,discharging,25.42,-46.16,26.9,false,0.0,0.0,0.0,25.81,off_peak,true,stopped,0.0,83.27,0.0,20.47,89.9,8.58,0.0,0.2995,battery,ok
SITE_003,2025-01-26T04:00:00+05:00,1.023,0.0,0.0,30.78,80.19,discharging,25.42,-39.51,24.78,false,0.0,0.0,0.0,19.49,off_peak,true,stopped,0.0,83.27,0.0,19.69,88.6,1.74,0.0,0.2556,battery,ok
SITE_003,2025-01-26T04:15:00+05:00,1.212,0.0,0.0,26.86,80.19,discharging,25.27,-46.93,26.24,false,0.0,0.0,0.0,20.57,off_peak,true,stopped,0.0,83.27,0.0,19.93,96.2,6.31,0.0,0.3029,battery,warning
SITE_003,2025-01-26T04:30:00+05:00,1.15,0.0,0.0,36.58,80.19,charging,27.1,116.56,35.41,false,0.0,0.0,0.0,20.85,off_peak,true,running,4.15,82.81,1.828,20.18,94.1,3.66,0.0,0.2874,generator,ok
SITE_003,2025-01-26T04:45:00+05:00,1.074,0.0,0.0,46.22,80.19,charging,27.28,115.69,36.37,false,0.0,0.0,0.0,24.23,off_peak,true,running,4.074,82.36,1.804,21.2,83.6,6.82,0.0,0.2684,generator,ok
SITE_003,2025-01-26T05:00:00+05:00,1.0,0.0,0.0,43.03,80.19,discharging,25.68,-38.26,26.08,false,0.0,0.0,0.0,25.13,off_peak,true,stopped,0.0,82.36,0.0,21.44,94.1,3.57,0.0,0.2499,battery,ok
SITE_003,2025-01-26T05:15:00+05:00,1.297,0.0,0.0,52.62,80.19,charging,27.4,115.12,36.1,false,0.0,0.0,0.0,22.49,off_peak,true,running,4.297,81.89,1.875,21.43,85.5,6.39,0.0,0.3243,generator,ok
SITE_003,2025-01-26T05:30:00+05:00,1.124,0.0,0.0,62.15,80.18,charging,27.56,114.28,36.68,false,0.0,0.0,0.0,19.27,off_peak,true,running,4.124,81.44,1.82,21.7,92.3,5.45,0.0,0.281,generator,ok
SITE_003,2025-01-26T05:45:00+05:00,1.185,0.0,0.0,71.61,80.18,charging,27.65,113.54,37.62,false,0.0,0.0,0.0,20.7,off_peak,true,running,4.185,80.98,1.839,22.46,88.8,10.04,0.0,0.2963,generator,ok
SITE_003,2025-01-26T06:00:00+05:00,1.356,0.0,0.0,81.04,80.18,charging,27.77,113.14,36.84,false,0.0,0.0,0.0,22.93,off_peak,true,running,4.356,80.5,1.894,22.34,84.9,4.23,0.0,0.3389,generator,ok
SITE_003,2025-01-26T06:00:00+05:00,1.345,0.0,0.0,76.83,80.18,discharging,26.06,-50.48,28.92,false,0.0,0.0,0.0,24.69,off_peak,true,stopped,0.0,80.5,0.0,22.25,91.8,1.56,0.0,0.3362,battery,fault
SITE_003,2025-01-26T06:30:00+05:00,1.323,0.167,83.6,72.68,80.18,discharging,26.03,-49.78,30.36,false,0.0,0.0,0.0,20.34,off_peak,true,stopped,0.0,80.5,0.0,23.98,82.6,7.06,0.0,0.3307,battery,ok
SITE_003,2025-01-26T06:45:00+05:00,1.441,0.233,116.6,68.16,80.18,discharging,25.94,-54.31,32.12,false,0.0,0.0,0.0,22.05,off_peak,true,stopped,0.0,80.5,0.0,24.63,81.6,8.23,0.0,0.3602,battery,ok
SITE_003,2025-01-26T07:00:00+05:00,1.444,0.336,168.1,63.61,80.17,discharging,25.89,-54.53,32.43,false,0.0,0.0,0.0,23.29,off_peak,true,stopped,0.0,80.5,0.0,25.68,80.4,6.83,0.0,0.361,battery,ok
SITE_003,2025-01-26T07:15:00+05:00,1.464,0.428,214.1,73.07,80.17,charging,27.67,113.48,40.33,false,0.0,0.0,0.0,23.95,off_peak,true,running,4.464,80.02,1.929,25.5,84.0,5.06,0.0,0.3661,generator,ok
SITE_003,2025-01-26T07:30:00+05:00,1.489,0.509,254.5,68.39,80.17,discharging,25.92,-56.12,34.31,false,0.0,0.0,0.0,22.24,off_peak,true,stopped,0.0,80.02,0.0,26.76,73.7,0.8,0.0,0.3723,battery,ok
SITE_003,2025-01-26T07:45:00+05:00,1.521,0.574,286.8,63.61,80.17,discharging,25.86,-57.42,34.36,false,0.0,0.0,0.0,22.9,off_peak,true,stopped,0.0,80.02,0.0,26.74,78.5,7.51,0.0,0.3802,battery,ok
SITE_003,2025-01-26T08:00:00+05:00,1.611,0.651,325.6,58.53,80.17,discharging,25.76,-60.94,35.88,false,0.0,0.0,0.0,22.97,off_peak,true,stopped,0.0,80.02,0.0,27.75,72.6,2.2,0.0,0.4027,battery,ok
SITE_003,2025-01-26T08:15:00+05:00,1.448,0.679,339.7,53.95,80.17,discharging,25.73,-54.93,34.6,false,0.0,0.0,0.0,24.41,off_peak,true,stopped,0.0,80.02,0.0,27.71,73.7,2.34,0.0,0.3621,battery,ok
SITE_003,2025-01-26T08:30:00+05:00,1.659,0.838,419.1,48.69,80.17,discharging,25.54,-63.13,38.03,false,0.0,0.0,0.0,21.61,off_peak,true,stopped,0.0,80.02,0.0,29.44,72.6,6.81,0.0,0.4148,battery,ok
SITE_003,2025-01-26T08:45:00+05:00,1.523,0.914,456.9,43.84,80.16,discharging,25.49,-58.21,35.97,false,0.0,0.0,0.0,19.98,off_peak,true,stopped,0.0,80.02,0.0,28.68,78.5,7.41,0.0,0.3809,battery,ok
SITE_003,2025-01-26T09:00:00+05:00,1.487,0.987,493.3,39.09,80.16,discharging,25.41,-57.01,37.09,false,0.0,0.0,0.0,23.76,off_peak,true,stopped,0.0,80.02,0.0,29.81,70.7,8.98,0.0,0.3716,battery,ok
SITE_003,2025-01-26T09:15:00+05:00,1.529,1.051,525.3,34.18,80.16,discharging,25.3,-58.86,38.63,false,0.0,0.0,0.0,24.21,off_peak,true,stopped,0.0,80.02,0.0,31.44,68.3,6.46,0.0,0.3823,battery,ok
SITE_003,2025-01-26T09:30:00+05:00,1.617,1.221,610.4,28.98,80.16,discharging,25.15,-62.46,38.55,false,0.0,0.0,0.0,25.25,off_peak,true,stopped,0.0,80.02,0.0,30.52,74.7,9.7,0.0,0.4042,battery,warning
SITE_003,2025-01-26T09:45:00+05:00,1.615,1.326,662.8,38.68,80.16,fault,27.14,116.37,47.44,false,0.0,0.0,0.0,20.12,off_peak,true,running,4.615,79.53,1.977,32.35,73.8,2.41,0.0,0.4038,generator,fault
SITE_003,2025-01-26T10:00:00+05:00,1.856,1.272,636.0,48.3,80.16,fault,27.32,115.5,46.35,false,0.0,0.0,0.0,24.3,off_peak,true,running,4.856,79.01,2.054,31.67,75.9,2.3,0.0,0.4639,generator,fault
SITE_003,2025-01-26T10:15:00+05:00,1.925,1.447,723.4,57.86,80.15,fault,27.5,114.65,49.29,false,0.0,0.0,0.0,24.33,off_peak,true,running,4.925,78.5,2.076,33.95,63.6,3.27,0.0,0.4813,generator,fault
SITE_003,2025-01-26T10:30:00+05:00,1.898,1.593,796.6,67.34,80.15,fault,27.61,113.82,47.54,false,0.0,0.0,0.0,23.74,off_peak,true,running,4.898,77.98,2.067,32.93,69.6,3.99,0.0,0.4746,generator,fault
SITE_003,2025-01-26T10:45:00+05:00,1.945,1.545,772.3,76.78,80.15,fault,27.7,113.32,50.31,false,0.0,0.0,0.0,19.56,off_peak,true,running,4.945,77.46,2.082,35.38,63.0,1.49,0.0,0.4863,generator,fault
